Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1143,1177,1160,16.58,11,1160.0,0.0265,1130.0,300.97,1
Resistance,1213,1263,1238,25.15,5,1238.0,0.0956,1130.0,47.36,2
Resistance,1328,1427,1378,49.92,4,1378.0,0.2195,1130.0,17.43,3
Resistance,1528,1602,1565,37.19,4,1565.0,0.385,1130.0,10.13,4
Resistance,1652,1708,1680,27.84,3,1680.0,0.4867,1130.0,6.04,5
Support,1005,1085,1045,40.02,28,1045.0,0.0752,1130.0,328.56,1
Support,481,565,523,42.19,51,523.0,0.5372,1130.0,93.21,2
Support,861,927,894,33.06,20,894.0,0.2088,1130.0,91.39,3
Support,603,685,644,40.65,35,644.0,0.4301,1130.0,79.53,4
Support,332,404,368,35.72,33,368.0,0.6743,1130.0,48.22,5
